set_name,card_title,bloc_name
Poing de Fusion,scout 226 264,Épée et Bouclier
Poing de Fusion,"armando, rachid et noa 227 264",Épée et Bouclier
Poing de Fusion,cuisinier 228 264,Épée et Bouclier
Poing de Fusion,nigomix 3000 229 264,Épée et Bouclier
Poing de Fusion,echange croise 230 264,Épée et Bouclier
Poing de Fusion,recepteur croise 231 264,Épée et Bouclier
Poing de Fusion,danseuse 232 264,Épée et Bouclier
Poing de Fusion,eclat d'inezia 233 264,Épée et Bouclier
Poing de Fusion,grelot d'adieu 234 264,Épée et Bouclier
Poing de Fusion,juge 235 264,Épée et Bouclier
Poing de Fusion,pastille puissance 236 264,Épée et Bouclier
Poing de Fusion,rapide ball 237 264,Épée et Bouclier
Poing de Fusion,ecolier 238 264,Épée et Bouclier
Poing de Fusion,ecoliere 239 264,Épée et Bouclier
Poing de Fusion,sannah 240 264,Épée et Bouclier
Poing de Fusion,damien 241 264,Épée et Bouclier
Poing de Fusion,skatepark 242 264,Épée et Bouclier
Poing de Fusion,gants spongieux 243 264,Épée et Bouclier
Poing de Fusion,energie poing de fusion 244 264,Épée et Bouclier
Poing de Fusion,celebi v 245 264,Épée et Bouclier
Poing de Fusion,sucreine v 246 264,Épée et Bouclier
Poing de Fusion,lugulabre v 247 264,Épée et Bouclier
Poing de Fusion,crabominable v 248 264,Épée et Bouclier
Poing de Fusion,fulgudog v 249 264,Épée et Bouclier
Poing de Fusion,mew v 250 264,Épée et Bouclier
Poing de Fusion,mew v 251 264,Épée et Bouclier
Poing de Fusion,dunaconda v 252 264,Épée et Bouclier
Poing de Fusion,hoopa v 253 264,Épée et Bouclier
Poing de Fusion,genesect v 254 264,Épée et Bouclier
Poing de Fusion,genesect v 255 264,Épée et Bouclier
Poing de Fusion,rongrigou v 256 264,Épée et Bouclier
Poing de Fusion,rongrigou v 257 264,Épée et Bouclier
Poing de Fusion,"armando, rachid et noa 258 264",Épée et Bouclier
Poing de Fusion,danseuse 259 264,Épée et Bouclier
Poing de Fusion,eclat d'inezia 260 264,Épée et Bouclier
Poing de Fusion,ecolier 261 264,Épée et Bouclier
Poing de Fusion,ecoliere 262 264,Épée et Bouclier
Poing de Fusion,sannah 263 264,Épée et Bouclier
Poing de Fusion,damien 264 264,Épée et Bouclier
Poing de Fusion,lugulabre vmax 265 264,Épée et Bouclier
Poing de Fusion,lezargus vmax 266 264,Épée et Bouclier
Poing de Fusion,fulgudog vmax 267 264,Épée et Bouclier
Poing de Fusion,mew vmax 268 264,Épée et Bouclier
Poing de Fusion,mew vmax 269 264,Épée et Bouclier
Poing de Fusion,mentali vmax 270 264,Épée et Bouclier
Poing de Fusion,ectoplasma vmax 271 264,Épée et Bouclier
Poing de Fusion,rongrigou vmax 272 264,Épée et Bouclier
Poing de Fusion,"armando, rachid et noa 273 264",Épée et Bouclier
Poing de Fusion,danseuse 274 264,Épée et Bouclier
Poing de Fusion,eclat d'inezia 275 264,Épée et Bouclier
Poing de Fusion,ecolier 276 264,Épée et Bouclier
Poing de Fusion,ecoliere 277 264,Épée et Bouclier
Poing de Fusion,sannah 278 264,Épée et Bouclier
Poing de Fusion,damien 279 264,Épée et Bouclier
Poing de Fusion,lainergie 280 264,Épée et Bouclier
Poing de Fusion,pastille puissance 281 264,Épée et Bouclier
Poing de Fusion,cour d'entrainement 282 264,Épée et Bouclier
Poing de Fusion,energie plante 283 264,Épée et Bouclier
Poing de Fusion,energie feu 284 264,Épée et Bouclier
Pokémon GO,bulbizarre 1 78,Épée et Bouclier
Pokémon GO,herbizarre 2 78,Épée et Bouclier
Pokémon GO,florizarre 3 78,Épée et Bouclier
Pokémon GO,florizarre radieux 4 78,Épée et Bouclier
Pokémon GO,noadkoko d'alola v 5 78,Épée et Bouclier
Pokémon GO,mimigal 6 78,Épée et Bouclier
Pokémon GO,migalos 7 78,Épée et Bouclier
Pokémon GO,salameche 8 78,Épée et Bouclier
Pokémon GO,reptincel 9 78,Épée et Bouclier
Pokémon GO,dracaufeu 10 78,Épée et Bouclier
Pokémon GO,dracaufeu radieux 11 78,Épée et Bouclier
Pokémon GO,sulfura 12 78,Épée et Bouclier
Pokémon GO,chamallot 13 78,Épée et Bouclier
Pokémon GO,camerupt 14 78,Épée et Bouclier
Pokémon GO,carapuce 15 78,Épée et Bouclier
Pokémon GO,carabaffe 16 78,Épée et Bouclier
Pokémon GO,tortank 17 78,Épée et Bouclier
Pokémon GO,tortank radieux 18 78,Épée et Bouclier
Pokémon GO,ramoloss 19 78,Épée et Bouclier
Pokémon GO,flagadoss 20 78,Épée et Bouclier
Pokémon GO,magicarpe 21 78,Épée et Bouclier
Pokémon GO,leviator 22 78,Épée et Bouclier
Pokémon GO,lokhlass 23 78,Épée et Bouclier
Pokémon GO,artikodin 24 78,Épée et Bouclier
Pokémon GO,sovkipou 25 78,Épée et Bouclier
Pokémon GO,sarmurai 26 78,Épée et Bouclier
Pokémon GO,pikachu 27 78,Épée et Bouclier
Pokémon GO,pikachu 28 78,Épée et Bouclier
Pokémon GO,electhor 29 78,Épée et Bouclier
Pokémon GO,mewtwo v 30 78,Épée et Bouclier
Pokémon GO,mewtwo vstar 31 78,Épée et Bouclier
Pokémon GO,natu 32 78,Épée et Bouclier
Pokémon GO,xatu 33 78,Épée et Bouclier
Pokémon GO,seleroc 34 78,Épée et Bouclier
Pokémon GO,nymphali 35 78,Épée et Bouclier
Pokémon GO,onix 36 78,Épée et Bouclier
Pokémon GO,embrylex 37 78,Épée et Bouclier
Pokémon GO,ymphect 38 78,Épée et Bouclier
Pokémon GO,solaroc 39 78,Épée et Bouclier
Pokémon GO,betochef v 40 78,Épée et Bouclier
Pokémon GO,rattata d'alola 41 78,Épée et Bouclier
Pokémon GO,rattatac d'alola 42 78,Épée et Bouclier
Pokémon GO,tyranocif 43 78,Épée et Bouclier
Pokémon GO,steelix 44 78,Épée et Bouclier
Pokémon GO,meltan 45 78,Épée et Bouclier
Pokémon GO,melmetal 46 78,Épée et Bouclier
Pokémon GO,melmetal v 47 78,Épée et Bouclier
Pokémon GO,melmetal vmax 48 78,Épée et Bouclier
Pokémon GO,dracolosse v 49 78,Épée et Bouclier
Pokémon GO,dracolosse vstar 50 78,Épée et Bouclier
Pokémon GO,leveinard 51 78,Épée et Bouclier
Pokémon GO,leuphorie 52 78,Épée et Bouclier
Pokémon GO,metamorph 53 78,Épée et Bouclier
Pokémon GO,evoli 54 78,Épée et Bouclier
Pokémon GO,ronflex 55 78,Épée et Bouclier
Pokémon GO,capumain 56 78,Épée et Bouclier
Pokémon GO,capidextre 57 78,Épée et Bouclier
Pokémon GO,monaflemit v 58 78,Épée et Bouclier
Pokémon GO,keunotor 59 78,Épée et Bouclier
Pokémon GO,castorno 60 78,Épée et Bouclier
Pokémon GO,poichigeon 61 78,Épée et Bouclier
Pokémon GO,colombeau 62 78,Épée et Bouclier
Pokémon GO,deflaisan 63 78,Épée et Bouclier
Pokémon GO,capitaine d'equipe blanche 64 78,Épée et Bouclier
Pokémon GO,capitaine d'equipe candela 65 78,Épée et Bouclier
Pokémon GO,incubateur d'oeufs 66 78,Épée et Bouclier
Pokémon GO,module leurre 67 78,Épée et Bouclier
Pokémon GO,pokestop 68 78,Épée et Bouclier
Pokémon GO,super bonbon 69 78,Épée et Bouclier
Pokémon GO,capitaine d'equipe spark 70 78,Épée et Bouclier
Pokémon GO,noadkoko d'alola v 71 78,Épée et Bouclier
Pokémon GO,mewtwo v 72 78,Épée et Bouclier
Pokémon GO,betochef v 73 78,Épée et Bouclier
Pokémon GO,betochef v 74 78,Épée et Bouclier
Pokémon GO,melmetal v 75 78,Épée et Bouclier
Pokémon GO,dracolosse v 76 78,Épée et Bouclier
Pokémon GO,monaflemit v 77 78,Épée et Bouclier
Pokémon GO,recherches professorales professeur willow 78 78,Épée et Bouclier
Pokémon GO,mewtwo vstar 79 78,Épée et Bouclier
Pokémon GO,melmetal vmax 80 78,Épée et Bouclier
Pokémon GO,dracolosse vstar 81 78,Épée et Bouclier
Pokémon GO,capitaine d'equipe blanche 82 78,Épée et Bouclier
Pokémon GO,capitaine d'equipe candela 83 78,Épée et Bouclier
Pokémon GO,recherches professorales professeur willow 84 78,Épée et Bouclier
Pokémon GO,capitaine d'equipe spark 85 78,Épée et Bouclier
Pokémon GO,mewtwo vstar 86 78,Épée et Bouclier
Pokémon GO,incubateur d'oeufs 87 78,Épée et Bouclier
Pokémon GO,module leurre 88 78,Épée et Bouclier
Stars Étincelantes,noeunoeuf 1 172,Épée et Bouclier
Stars Étincelantes,noadkoko 2 172,Épée et Bouclier
Stars Étincelantes,balignon 3 172,Épée et Bouclier
Stars Étincelantes,chapignon 4 172,Épée et Bouclier
Stars Étincelantes,tropius 5 172,Épée et Bouclier
Stars Étincelantes,tortipouss 6 172,Épée et Bouclier
Stars Étincelantes,boskara 7 172,Épée et Bouclier
Stars Étincelantes,torterra 8 172,Épée et Bouclier
Stars Étincelantes,cheniti 9 172,Épée et Bouclier
Stars Étincelantes,cheniselle 10 172,Épée et Bouclier
Stars Étincelantes,papilord 11 172,Épée et Bouclier
Stars Étincelantes,ceribou 12 172,Épée et Bouclier
Stars Étincelantes,shaymin v 13 172,Épée et Bouclier
Stars Étincelantes,shaymin vstar 14 172,Épée et Bouclier
Stars Étincelantes,carabing 15 172,Épée et Bouclier
Stars Étincelantes,zarude v 16 172,Épée et Bouclier
Stars Étincelantes,dracaufeu v 17 172,Épée et Bouclier
Stars Étincelantes,dracaufeu vstar 18 172,Épée et Bouclier
Stars Étincelantes,magmar 19 172,Épée et Bouclier
Stars Étincelantes,maganon 20 172,Épée et Bouclier
Stars Étincelantes,sulfura 21 172,Épée et Bouclier
Stars Étincelantes,entei v 22 172,Épée et Bouclier
Stars Étincelantes,chartor 23 172,Épée et Bouclier
Stars Étincelantes,ouisticram 24 172,Épée et Bouclier
Stars Étincelantes,chimpenfeu 25 172,Épée et Bouclier
Stars Étincelantes,simiabraz 26 172,Épée et Bouclier
Stars Étincelantes,flamoutan v 27 172,Épée et Bouclier
Stars Étincelantes,krabboss v 28 172,Épée et Bouclier
Stars Étincelantes,krabboss vmax 29 172,Épée et Bouclier
Stars Étincelantes,stari 30 172,Épée et Bouclier
Stars Étincelantes,lokhlass 31 172,Épée et Bouclier
Stars Étincelantes,ecrapince 32 172,Épée et Bouclier
Stars Étincelantes,colhomard 33 172,Épée et Bouclier
Stars Étincelantes,stalgamin 34 172,Épée et Bouclier
Stars Étincelantes,tiplouf 35 172,Épée et Bouclier
Stars Étincelantes,prinplouf 36 172,Épée et Bouclier
Stars Étincelantes,pingoleon 37 172,Épée et Bouclier
Stars Étincelantes,mustebouee 38 172,Épée et Bouclier
Stars Étincelantes,musteflott 39 172,Épée et Bouclier
Stars Étincelantes,lumineon v 40 172,Épée et Bouclier
Stars Étincelantes,manaphy 41 172,Épée et Bouclier
Stars Étincelantes,polarhume 42 172,Épée et Bouclier
Stars Étincelantes,polagriffe 43 172,Épée et Bouclier
Stars Étincelantes,bekaglacon 44 172,Épée et Bouclier
Stars Étincelantes,raichu v 45 172,Épée et Bouclier
Stars Étincelantes,elektek 46 172,Épée et Bouclier
Stars Étincelantes,elekable 47 172,Épée et Bouclier
Stars Étincelantes,raikou v 48 172,Épée et Bouclier
Stars Étincelantes,lixy 49 172,Épée et Bouclier
Stars Étincelantes,luxio 50 172,Épée et Bouclier
Stars Étincelantes,luxray 51 172,Épée et Bouclier
Stars Étincelantes,pachirisu 52 172,Épée et Bouclier
Stars Étincelantes,melofee 53 172,Épée et Bouclier
Stars Étincelantes,melodelfe 54 172,Épée et Bouclier
Stars Étincelantes,staross 55 172,Épée et Bouclier
Stars Étincelantes,mewtwo 56 172,Épée et Bouclier
Stars Étincelantes,granbull v 57 172,Épée et Bouclier
Stars Étincelantes,balbuto 58 172,Épée et Bouclier
Stars Étincelantes,kaorine 59 172,Épée et Bouclier
Stars Étincelantes,skelenox 60 172,Épée et Bouclier
Stars Étincelantes,teraclope 61 172,Épée et Bouclier
Stars Étincelantes,noctunoir 62 172,Épée et Bouclier
Stars Étincelantes,eoko 63 172,Épée et Bouclier
Stars Étincelantes,farfaduvet v 64 172,Épée et Bouclier
Stars Étincelantes,farfaduvet vstar 65 172,Épée et Bouclier
Stars Étincelantes,cryptero 66 172,Épée et Bouclier
Stars Étincelantes,dedenne 67 172,Épée et Bouclier
Stars Étincelantes,mimiqui v 68 172,Épée et Bouclier
Stars Étincelantes,mimiqui vmax 69 172,Épée et Bouclier
Stars Étincelantes,cremy 70 172,Épée et Bouclier
Stars Étincelantes,charmilly 71 172,Épée et Bouclier
Stars Étincelantes,kapoera 72 172,Épée et Bouclier
Stars Étincelantes,tarinor 73 172,Épée et Bouclier
Stars Étincelantes,kraknoix 74 172,Épée et Bouclier
Stars Étincelantes,vibraninf 75 172,Épée et Bouclier
Stars Étincelantes,libegon 76 172,Épée et Bouclier
Stars Étincelantes,cheniselle 77 172,Épée et Bouclier
Stars Étincelantes,riolu 78 172,Épée et Bouclier
Stars Étincelantes,lucario 79 172,Épée et Bouclier
Stars Étincelantes,judokrak 80 172,Épée et Bouclier
Stars Étincelantes,karaclee 81 172,Épée et Bouclier
Stars Étincelantes,gringolem 82 172,Épée et Bouclier
Stars Étincelantes,golemastoc 83 172,Épée et Bouclier
Stars Étincelantes,tadmorv 84 172,Épée et Bouclier
Stars Étincelantes,grotadmorv 85 172,Épée et Bouclier
Stars Étincelantes,farfuret 86 172,Épée et Bouclier
Stars Étincelantes,dimoret 87 172,Épée et Bouclier
Stars Étincelantes,corboss v 88 172,Épée et Bouclier
Stars Étincelantes,spiritomb 89 172,Épée et Bouclier
Stars Étincelantes,chacripan 90 172,Épée et Bouclier
Stars Étincelantes,leopardus 91 172,Épée et Bouclier
Stars Étincelantes,grimalin 92 172,Épée et Bouclier
Stars Étincelantes,fourbelin 93 172,Épée et Bouclier
Stars Étincelantes,angoliath 94 172,Épée et Bouclier
Stars Étincelantes,morpeko v 95 172,Épée et Bouclier
Stars Étincelantes,galeking v 96 172,Épée et Bouclier
Stars Étincelantes,galeking vmax 97 172,Épée et Bouclier
Stars Étincelantes,cheniselle 98 172,Épée et Bouclier
Stars Étincelantes,tarinorme 99 172,Épée et Bouclier
Stars Étincelantes,heatran 100 172,Épée et Bouclier
Stars Étincelantes,lancargot 101 172,Épée et Bouclier
Stars Étincelantes,tic 102 172,Épée et Bouclier
Stars Étincelantes,clic 103 172,Épée et Bouclier
Stars Étincelantes,cliticlic 104 172,Épée et Bouclier
Stars Étincelantes,zamazenta v 105 172,Épée et Bouclier
Stars Étincelantes,libegon v 106 172,Épée et Bouclier
Stars Étincelantes,griknot 107 172,Épée et Bouclier
Stars Étincelantes,carmache 108 172,Épée et Bouclier
Stars Étincelantes,carchacrok 109 172,Épée et Bouclier
Stars Étincelantes,coupenotte 110 172,Épée et Bouclier
Stars Étincelantes,incisache 111 172,Épée et Bouclier
Stars Étincelantes,tranchodon 112 172,Épée et Bouclier
Stars Étincelantes,drakkarmin 113 172,Épée et Bouclier
Stars Étincelantes,hydragon v 114 172,Épée et Bouclier
Stars Étincelantes,canarticho 115 172,Épée et Bouclier
Stars Étincelantes,morpheo 116 172,Épée et Bouclier
Stars Étincelantes,etourmi 117 172,Épée et Bouclier
Stars Étincelantes,etourvol 118 172,Épée et Bouclier
Stars Étincelantes,etouraptor 119 172,Épée et Bouclier
Stars Étincelantes,keunotor 120 172,Épée et Bouclier
Stars Étincelantes,castorno 121 172,Épée et Bouclier
Stars Étincelantes,arceus v 122 172,Épée et Bouclier
Stars Étincelantes,arceus vstar 123 172,Épée et Bouclier
Stars Étincelantes,chinchidou 124 172,Épée et Bouclier
Stars Étincelantes,pashmilla 125 172,Épée et Bouclier
Stars Étincelantes,boreas 126 172,Épée et Bouclier
Stars Étincelantes,brutalibre 127 172,Épée et Bouclier
Stars Étincelantes,draieul v 128 172,Épée et Bouclier
Stars Étincelantes,premonition de margie 129 172,Épée et Bouclier
Stars Étincelantes,rene 130 172,Épée et Bouclier
Stars Étincelantes,assurance echec 131 172,Épée et Bouclier
Stars Étincelantes,ordres du boss helio 132 172,Épée et Bouclier
Stars Étincelantes,barista 133 172,Épée et Bouclier
Stars Étincelantes,attention de tcheren 134 172,Épée et Bouclier
Stars Étincelantes,ceinture choix 135 172,Épée et Bouclier
Stars Étincelantes,gants purifiants 136 172,Épée et Bouclier
Stars Étincelantes,stade en ruines 137 172,Épée et Bouclier
Stars Étincelantes,ambition de cynthia 138 172,Épée et Bouclier
Stars Étincelantes,pack d'eaux fraiches 139 172,Épée et Bouclier
Stars Étincelantes,amis de galar 140 172,Épée et Bouclier
Stars Étincelantes,gloria 141 172,Épée et Bouclier
Stars Étincelantes,gants de chasse 142 172,Épée et Bouclier
Stars Étincelantes,saltimbanque 143 172,Épée et Bouclier
Stars Étincelantes,bassin de magma 144 172,Épée et Bouclier
Stars Étincelantes,fierte de rosemary 145 172,Épée et Bouclier
Stars Étincelantes,casque marmite 146 172,Épée et Bouclier
Stars Étincelantes,recherches professorales professeur sorbier 147 172,Épée et Bouclier
Stars Étincelantes,sauvegarde de rose 148 172,Épée et Bouclier
Stars Étincelantes,encouragement de la team yell 149 172,Épée et Bouclier
Stars Étincelantes,hyper ball 150 172,Épée et Bouclier
Stars Étincelantes,energie double turbo 151 172,Épée et Bouclier
Stars Étincelantes,shaymin v 152 172,Épée et Bouclier
Stars Étincelantes,dracaufeu v 153 172,Épée et Bouclier
Stars Étincelantes,dracaufeu v 154 172,Épée et Bouclier
Stars Étincelantes,lumineon v 155 172,Épée et Bouclier
Stars Étincelantes,lumineon v 156 172,Épée et Bouclier
Stars Étincelantes,pikachu v 157 172,Épée et Bouclier
Stars Étincelantes,raichu v 158 172,Épée et Bouclier
Stars Étincelantes,granbull v 159 172,Épée et Bouclier
Stars Étincelantes,farfaduvet v 160 172,Épée et Bouclier
Stars Étincelantes,corboss v 161 172,Épée et Bouclier
Stars Étincelantes,corboss v 162 172,Épée et Bouclier
Stars Étincelantes,zamazenta v 163 172,Épée et Bouclier
Stars Étincelantes,libegon v 164 172,Épée et Bouclier
Stars Étincelantes,arceus v 165 172,Épée et Bouclier
Stars Étincelantes,arceus v 166 172,Épée et Bouclier
Stars Étincelantes,rene 167 172,Épée et Bouclier
Stars Étincelantes,attention de tcheren 168 172,Épée et Bouclier
Stars Étincelantes,ambition de cynthia 169 172,Épée et Bouclier
Stars Étincelantes,saltimbanque 170 172,Épée et Bouclier
Stars Étincelantes,fierte de rosemary 171 172,Épée et Bouclier
Stars Étincelantes,sauvegarde de rose 172 172,Épée et Bouclier
Stars Étincelantes,shaymin vstar 173 172,Épée et Bouclier
Stars Étincelantes,dracaufeu vstar 174 172,Épée et Bouclier
Stars Étincelantes,farfaduvet vstar 175 172,Épée et Bouclier
Stars Étincelantes,arceus vstar 176 172,Épée et Bouclier
Stars Étincelantes,attention de tcheren 177 172,Épée et Bouclier
Stars Étincelantes,ambition de cynthia 178 172,Épée et Bouclier
Stars Étincelantes,saltimbanque 179 172,Épée et Bouclier
Stars Étincelantes,sauvegarde de rose 180 172,Épée et Bouclier
Stars Étincelantes,artikodin de galar v 181 172,Épée et Bouclier
Stars Étincelantes,electhor de galar v 182 172,Épée et Bouclier
Stars Étincelantes,sulfura de galar v 183 172,Épée et Bouclier
Stars Étincelantes,arceus vstar 184 172,Épée et Bouclier
Stars Étincelantes,bassin de magma 185 172,Épée et Bouclier
Stars Étincelantes,hyper ball 186 172,Épée et Bouclier
Stars Étincelantes,pyroli tg01 tg30,Épée et Bouclier
Stars Étincelantes,aquali tg02 tg30,Épée et Bouclier
Stars Étincelantes,octillery tg03 tg30,Épée et Bouclier
Stars Étincelantes,voltali tg04 tg30,Épée et Bouclier
Stars Étincelantes,zekrom tg05 tg30,Épée et Bouclier
Stars Étincelantes,noctunoir tg06 tg30,Épée et Bouclier
Stars Étincelantes,dedenne tg07 tg30,Épée et Bouclier
Stars Étincelantes,charmilly tg08 tg30,Épée et Bouclier
Stars Étincelantes,migalos tg09 tg30,Épée et Bouclier
Stars Étincelantes,demolosse tg10 tg30,Épée et Bouclier
Stars Étincelantes,evoli tg11 tg30,Épée et Bouclier
Stars Étincelantes,gouroutan tg12 tg30,Épée et Bouclier
Stars Étincelantes,fulgudog v tg13 tg30,Épée et Bouclier
Stars Étincelantes,nymphali v tg14 tg30,Épée et Bouclier
Stars Étincelantes,nymphali vmax tg15 tg30,Épée et Bouclier
Stars Étincelantes,mimiqui v tg16 tg30,Épée et Bouclier
Stars Étincelantes,mimiqui vmax tg17 tg30,Épée et Bouclier
Stars Étincelantes,shifours poing final tg18 tg30,Épée et Bouclier
Stars Étincelantes,shifours poing final vmax tg19 tg30,Épée et Bouclier
Stars Étincelantes,shifours mille poings tg20 tg30,Épée et Bouclier
Stars Étincelantes,shifours mille poings vmax tg21 tg30,Épée et Bouclier
Stars Étincelantes,noctali v tg22 tg30,Épée et Bouclier
Stars Étincelantes,noctali vmax tg23 tg30,Épée et Bouclier
Stars Étincelantes,premonition de margie tg24 tg30,Épée et Bouclier
Stars Étincelantes,barista tg25 tg30,Épée et Bouclier
Stars Étincelantes,gloria tg26 tg30,Épée et Bouclier
Stars Étincelantes,mustar mille poings tg27 tg30,Épée et Bouclier
Stars Étincelantes,mustar poing final tg28 tg30,Épée et Bouclier
Stars Étincelantes,shifours poing final tg29 tg30,Épée et Bouclier
Stars Étincelantes,shifours mille poings tg30 tg30,Épée et Bouclier
Styles de Combat,chetiflor 1 163,Épée et Bouclier
Styles de Combat,boustiflor 2 163,Épée et Bouclier
Styles de Combat,empiflor 3 163,Épée et Bouclier
Styles de Combat,cacnea 4 163,Épée et Bouclier
Styles de Combat,cacturne 5 163,Épée et Bouclier
Styles de Combat,melokrik v 6 163,Épée et Bouclier
Styles de Combat,ceribou 7 163,Épée et Bouclier
Styles de Combat,ceriflor 8 163,Épée et Bouclier
Styles de Combat,vortente 9 163,Épée et Bouclier
Styles de Combat,fermite 10 163,Épée et Bouclier
Styles de Combat,lepidonille 11 163,Épée et Bouclier
Styles de Combat,peregrain 12 163,Épée et Bouclier
Styles de Combat,prismillon 13 163,Épée et Bouclier
Styles de Combat,mimantis 14 163,Épée et Bouclier
Styles de Combat,floramantis 15 163,Épée et Bouclier
Styles de Combat,tokotoro 16 163,Épée et Bouclier
Styles de Combat,larvadar 17 163,Épée et Bouclier
Styles de Combat,pomdrapi v 18 163,Épée et Bouclier
Styles de Combat,pomdrapi vmax 19 163,Épée et Bouclier
Styles de Combat,entei 20 163,Épée et Bouclier
Styles de Combat,victini v 21 163,Épée et Bouclier
Styles de Combat,victini vmax 22 163,Épée et Bouclier
Styles de Combat,gruikui 23 163,Épée et Bouclier
Styles de Combat,grotichon 24 163,Épée et Bouclier
Styles de Combat,roitiflam 25 163,Épée et Bouclier
Styles de Combat,aflamanoir 26 163,Épée et Bouclier
Styles de Combat,tritox 27 163,Épée et Bouclier
Styles de Combat,malamandre 28 163,Épée et Bouclier
Styles de Combat,grillepattes 29 163,Épée et Bouclier
Styles de Combat,scolocendre 30 163,Épée et Bouclier
Styles de Combat,hypotrempe 31 163,Épée et Bouclier
Styles de Combat,hypocean 32 163,Épée et Bouclier
Styles de Combat,hyporoi 33 163,Épée et Bouclier
Styles de Combat,m. mime de galar 34 163,Épée et Bouclier
Styles de Combat,m. glaquette de galar 35 163,Épée et Bouclier
Styles de Combat,remoraid 36 163,Épée et Bouclier
Styles de Combat,octillery 37 163,Épée et Bouclier
Styles de Combat,ecrapince 38 163,Épée et Bouclier
Styles de Combat,colhomard 39 163,Épée et Bouclier
Styles de Combat,pingoleon v 40 163,Épée et Bouclier
Styles de Combat,viskuse 41 163,Épée et Bouclier
Styles de Combat,moyade 42 163,Épée et Bouclier
Styles de Combat,denticrisse 43 163,Épée et Bouclier
Styles de Combat,elektek 44 163,Épée et Bouclier
Styles de Combat,elekable 45 163,Épée et Bouclier
Styles de Combat,lixy 46 163,Épée et Bouclier
Styles de Combat,luxio 47 163,Épée et Bouclier
Styles de Combat,luxray 48 163,Épée et Bouclier
Styles de Combat,pachirisu 49 163,Épée et Bouclier
Styles de Combat,tokorico v 50 163,Épée et Bouclier
Styles de Combat,tokorico vmax 51 163,Épée et Bouclier
Styles de Combat,voltoutou 52 163,Épée et Bouclier
Styles de Combat,fulgudog 53 163,Épée et Bouclier
Styles de Combat,ramoloss de galar 54 163,Épée et Bouclier
Styles de Combat,spoink 55 163,Épée et Bouclier
Styles de Combat,groret 56 163,Épée et Bouclier
Styles de Combat,balbuto 57 163,Épée et Bouclier
Styles de Combat,kaorine 58 163,Épée et Bouclier
Styles de Combat,eoko 59 163,Épée et Bouclier
Styles de Combat,psystigri 60 163,Épée et Bouclier
Styles de Combat,mistigrix 61 163,Épée et Bouclier
Styles de Combat,mimiqui v 62 163,Épée et Bouclier
Styles de Combat,necrozma v 63 163,Épée et Bouclier
Styles de Combat,coleodome 64 163,Épée et Bouclier
Styles de Combat,astronelle 65 163,Épée et Bouclier
Styles de Combat,ferosinge 66 163,Épée et Bouclier
Styles de Combat,colossinge 67 163,Épée et Bouclier
Styles de Combat,onix 68 163,Épée et Bouclier
Styles de Combat,osselait 69 163,Épée et Bouclier
Styles de Combat,ossatueur 70 163,Épée et Bouclier
Styles de Combat,scorplane 71 163,Épée et Bouclier
Styles de Combat,scorvol 72 163,Épée et Bouclier
Styles de Combat,charpenti 73 163,Épée et Bouclier
Styles de Combat,ouvrifier 74 163,Épée et Bouclier
Styles de Combat,betochef 75 163,Épée et Bouclier
Styles de Combat,kungfouine 76 163,Épée et Bouclier
Styles de Combat,shaofouine 77 163,Épée et Bouclier
Styles de Combat,charbi 78 163,Épée et Bouclier
Styles de Combat,wagomine 79 163,Épée et Bouclier
Styles de Combat,monthracite 80 163,Épée et Bouclier
Styles de Combat,dunaja 81 163,Épée et Bouclier
Styles de Combat,dunaconda 82 163,Épée et Bouclier
Styles de Combat,hexadron 83 163,Épée et Bouclier
Styles de Combat,dolman 84 163,Épée et Bouclier
Styles de Combat,shifours poing final v 85 163,Épée et Bouclier
Styles de Combat,shifours poing final vmax 86 163,Épée et Bouclier
Styles de Combat,shifours mille poings v 87 163,Épée et Bouclier
Styles de Combat,shifours mille poings vmax 88 163,Épée et Bouclier
Styles de Combat,nosferapti 89 163,Épée et Bouclier
Styles de Combat,nosferalto 90 163,Épée et Bouclier
Styles de Combat,nostenfer 91 163,Épée et Bouclier
Styles de Combat,flagadoss de galar 92 163,Épée et Bouclier
Styles de Combat,cornebre 93 163,Épée et Bouclier
Styles de Combat,corboss 94 163,Épée et Bouclier
Styles de Combat,malosse 95 163,Épée et Bouclier
Styles de Combat,demolosse 96 163,Épée et Bouclier
Styles de Combat,tyranocif v 97 163,Épée et Bouclier
Styles de Combat,morpeko 98 163,Épée et Bouclier
Styles de Combat,steelix 99 163,Épée et Bouclier
Styles de Combat,mysdibule 100 163,Épée et Bouclier
Styles de Combat,archeomire 101 163,Épée et Bouclier
Styles de Combat,archeodong 102 163,Épée et Bouclier
Styles de Combat,scalpion 103 163,Épée et Bouclier
Styles de Combat,scalproie 104 163,Épée et Bouclier
Styles de Combat,monorpale 105 163,Épée et Bouclier
Styles de Combat,dimocles 106 163,Épée et Bouclier
Styles de Combat,exagide 107 163,Épée et Bouclier
Styles de Combat,exagide 108 163,Épée et Bouclier
Styles de Combat,corvaillus v 109 163,Épée et Bouclier
Styles de Combat,corvaillus vmax 110 163,Épée et Bouclier
Styles de Combat,piafabec 111 163,Épée et Bouclier
Styles de Combat,rapasdepic 112 163,Épée et Bouclier
Styles de Combat,excelangue 113 163,Épée et Bouclier
Styles de Combat,coudlangue 114 163,Épée et Bouclier
