set_name,card_name,release_date,cards_count,bloc_name
Ombres Ardentes,brutapode 58 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,psystigri 59 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,mistigrix 60 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,bacabouh 61 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,trepassable 62 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,necrozma gx 63 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,mackogneur gx 64 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,rhinocorne 65 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,rhinoferos 66 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,rhinastoc 67 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,seleroc 68 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,solaroc 69 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,riolu 70 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,lucario 71 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,karaclee 72 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,crabagarre 73 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,crabominable 74 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,lougaroc 75 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,lougaroc 76 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,tiboudet 77 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,bourrinos 78 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,quartermac 79 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,marshadow gx 80 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,rattata d'alola 81 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,rattatac d'alola 82 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,tadmorv d'alola 83 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,grotadmorv d'alola gx 84 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,farfuret 85 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,dimoret 86 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,darkrai 87 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,darkrai gx 88 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,sepiatop 89 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,sepiatroce 90 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,tarsal 91 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,kirlia 92 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,gardevoir gx 93 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,diancie 94 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,bombydou 95 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,rubombelle 96 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,spododo 97 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,lampignon 98 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,bruyverne gx 99 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,zygarde 100 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,miaouss 101 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,persian 102 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,porygon 103 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,porygon2 104 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,porygon z 105 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,hoothoot 106 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,noarfang 107 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,frison 108 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,sonistrelle 109 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,nounourson 110 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,chelours 111 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,margie 112 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,halteres de culturisme 113 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,corde sortie 114 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,guzma 115 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,kiawe 116 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,nephie 117 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,mont lanakila 118 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,alyxia 119 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,apocyne 120 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,kokohio 121 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,motisma dex mode poke scope 122 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,chrys 123 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,super rappel 124 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,spray tourmenteur 125 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,vulne assurance 126 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,vicky 127 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,relais optimiste 128 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,sarmurai gx 129 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,tokotoro gx 130 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,ho oh gx 131 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,malamandre gx 132 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,tokopisco gx 133 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,necrozma gx 134 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,mackogneur gx 135 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,lougaroc gx 136 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,marshadow gx 137 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,grotadmorv d'alola gx 138 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,darkrai gx 139 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,gardevoir gx 140 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,bruyverne gx 141 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,margie 142 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,guzma 143 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,kiawe 144 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,apocyne 145 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,chrys 146 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,vicky 147 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,sarmurai gx 148 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,tokotoro gx 149 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,dracaufeu gx 150 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,malamandre gx 151 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,tokopisco gx 152 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,necrozma gx 153 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,mackogneur gx 154 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,lougaroc gx 155 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,marshadow gx 156 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,grotadmorv d'alola gx 157 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,darkrai gx 158 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,gardevoir gx 159 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,bruyverne gx 160 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,halteres de culturisme 161 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,bandeau choix 162 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,corde sortie 163 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,echange multiple 164 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,civiere 165 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,super rappel 166 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,energie feu 167 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,energie obscurite 168 147,19/08/2017,169,Soleil et Lune
Ombres Ardentes,energie fee 169 147,19/08/2017,169,Soleil et Lune
Origine Perdue,mystherbe 1 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ortide 2 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,rafflesia 3 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,paras 4 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,parasect 5 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,chenipotte 6 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,armulys 7 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,charmillon 8 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,blindalys 9 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,papinox 10 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,grainipiot 11 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,pifeuil 12 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,tengalice 13 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,roselia 14 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,roserade 15 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,brocelome 16 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,desseliande 17 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,larvadar 18 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,coleodome 19 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,astronelle 20 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,limagma 21 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,volcaropod 22 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,chartor 23 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,funecire 24 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,melancolux 25 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lugulabre 26 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,goupelin v 27 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,helionceau 28 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,nemelios 29 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ptitard 30 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,tetarte 31 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,tarpaud 32 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,otaria 33 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lamantine 34 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,hypotrempe 35 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,hypocean 36 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,hyporoi 37 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lovdisc 38 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,sancoki 39 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ecayon 40 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lumineon 41 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,blizzi 42 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,blizzaroi 43 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,bargantua de hisui 44 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,paragruel de hisui 45 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,couaneton 46 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lakmecygne 47 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kyurem v 48 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kyurem vmax 49 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,nigosier 50 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,blizzeval 51 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,pikachu 52 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,raichu 53 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,dynavolt 54 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,elecsprint 55 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,magnezone v 56 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,magnezone vstar 57 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,motisma v 58 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,anchwatt 59 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lamperoie 60 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ohmassacre 61 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,melofee 62 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,melodelfe 63 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,fantominus 64 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,spectrum 65 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ectoplasma 66 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,m. mime 67 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lippoutou 68 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,gardevoir radieux 69 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,tenefix 70 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mysdibule 71 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,polichombr 72 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,branette 73 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,cresselia 74 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,zorua de hisui 75 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,zoroark de hisui 76 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,sepiatop 77 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,sepiatroce 78 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,guerilande 79 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mimiqui 80 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,spectreval 81 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,amovenus v 82 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,caninos de hisui 83 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,arcanin de hisui 84 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,tartard 85 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,machoc 86 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,machopeur 87 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mackogneur 88 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,rhinocorne 89 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,rhinoferos 90 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,rhinastoc 91 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ptera v 92 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ptera vstar 93 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,simularbre 94 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,scorplane 95 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,scorvol 96 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,makuhita 97 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,hariyama 98 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,meditikka 99 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,charmina 100 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,relicanth 101 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,tritosor 102 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kungfouine 103 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,shaofouine 104 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,demeteros 105 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,opermine 106 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,golgopathe 107 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,strassie 108 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,rocabot 109 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,hexadron 110 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,dolman 111 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mimigal 112 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,migalos 113 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,cornebre 114 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,corboss 115 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,seviper 116 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,spiritomb 117 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,drascore v 118 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,drascore vstar 119 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,darkrai 120 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,sepiatop 121 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,hoopa 122 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,farfurex de hisui radieux 123 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,steelix radieux 124 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,archeomire 125 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,archeodong 126 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,limonde de galar 127 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,magearna 128 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,berserkatt de galar v 129 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,giratina v 130 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,giratina vstar 131 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mucuscule 132 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,colimucus de hisui 133 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,muplodocus de hisui 134 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,muplodocus de hisui v 135 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,muplodocus de hisui vstar 136 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,roucarnage v 137 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,excelangue 138 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,coudlangue 139 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,porygon 140 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,porygon2 141 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,porygon z 142 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ronflex 143 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,capumain 144 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,capidextre 145 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,zoroark de hisui v 146 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,zoroark de hisui vstar 147 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,frison 148 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,dodoala 149 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,rongourmand 150 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,rongrigou 151 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,smarceus 152 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,marcia 153 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,boite a desastre 154 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,experience de nikolai 155 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,pompe a degats 156 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kimera 157 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,graham 158 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mademoiselle 159 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,lac savoir 160 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ville perdue 161 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,aspirateur perdu 162 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,portail mirage 163 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,les detroussoeurs 164 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,masque de panique 165 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,armand 166 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,cardus 167 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,caisse a outils 168 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,percupio 169 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,bras a remontoir 170 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,energie cadeau 171 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,electrode de hisui v 172 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,goupelin v 173 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kyurem v 174 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,magnezone v 175 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,motisma v 176 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,motisma v 177 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,amovenus v 178 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ptera v 179 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ptera v 180 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,gallame v 181 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,drascore v 182 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,berserkatt de galar v 183 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,berserkatt de galar v 184 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,giratina v 185 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,giratina v 186 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,muplodocus de hisui v 187 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,roucarnage v 188 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,marcia 189 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,experience de nikolai 190 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kimera 191 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,graham 192 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mademoiselle 193 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,les detroussoeurs 194 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,cardus 195 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,percupio 196 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kyurem vmax 197 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,magnezone vstar 198 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,ptera vstar 199 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,drascore vstar 200 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,giratina vstar 201 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,muplodocus de hisui vstar 202 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,zoroark de hisui vstar 203 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,marcia 204 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,experience de nikolai 205 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,kimera 206 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,graham 207 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,mademoiselle 208 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,les detroussoeurs 209 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,cardus 210 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,percupio 211 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,giratina vstar 212 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,zoroark de hisui vstar 213 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,boite a desastre 214 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,stade en ruines 215 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,fortifiant obscur 216 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,aspirateur perdu 217 196,09/09/2022,247,Épée et Bouclier
Origine Perdue,parasect tg01 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,roserade tg02 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,dracaufeu tg03 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,lugulabre tg04 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,pikachu tg05 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,ectoplasma tg06 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,branette tg07 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,arcanin de hisui tg08 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,spiritomb tg09 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,ronflex tg10 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,morpheo tg11 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,astronelle v tg12 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,astronelle vmax tg13 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,scolocendre v tg14 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,scolocendre vmax tg15 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,pikachu v tg16 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,pikachu vmax tg17 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,amovenus v tg18 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,gallame v tg19 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,nostenfer v tg20 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,ethernatos v tg21 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,ethernatos vmax tg22 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,decouverte de l'aventuriere tg23 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,ordres du boss lysandre tg24 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,cuisinier tg25 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,kabu tg26 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,donna tg27 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,sally tg28 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,pikachu vmax tg29 tg30,09/09/2022,247,Épée et Bouclier
Origine Perdue,mew vmax tg30 tg30,09/09/2022,247,Épée et Bouclier
Origines Antiques,mystherbe 1 98,22/08/2015,100,XY
Origines Antiques,ortide 2 98,22/08/2015,100,XY
Origines Antiques,rafflesia 3 98,22/08/2015,100,XY
Origines Antiques,joliflor 4 98,22/08/2015,100,XY
Origines Antiques,mimigal 5 98,22/08/2015,100,XY
Origines Antiques,migalos 6 98,22/08/2015,100,XY
Origines Antiques,jungko ex 7 98,22/08/2015,100,XY
Origines Antiques,mega jungko ex 8 98,22/08/2015,100,XY
Origines Antiques,apitrini 9 98,22/08/2015,100,XY
Origines Antiques,apireine 10 98,22/08/2015,100,XY
Origines Antiques,apireine 11 98,22/08/2015,100,XY
Origines Antiques,viridium 12 98,22/08/2015,100,XY
Origines Antiques,pyroli 13 98,22/08/2015,100,XY
Origines Antiques,entei 14 98,22/08/2015,100,XY
Origines Antiques,entei 15 98,22/08/2015,100,XY
